nombre,tipo_organizacion,municipio_codigo,municipio,direccion,barrio,lat,lng,responsable_nombre,telefono,instagram,horario_texto,necesita_urgente,recibe,no_recibe,notas,fuente_nombre,fuente_url
Fundación Catalina Muñoz,ong,11001,Bogotá D.C.,Diagonal 48 # 19-16,,4.6533817,-74.0836331,,,,Todos los días de 8:00 a.m. a 6:00 p.m.,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"Punto de la red Manos Visibles, que coordina la ayuda hacia el Chocó. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",El Colombiano,https://www.elcolombiano.com/colombia/donde-donar-choco-centros-acopio-cuentas-oficiales-terremoto-colombia-KB39837058
Fundación Universitaria Juan N. Corpas,universidad,11001,Bogotá D.C.,Carrera 111 # 159A-61,,4.6533817,-74.0836331,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"En alianza con el Minuto de Dios. Confirmar horario y hasta cuándo reciben. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",El Tiempo,https://www.eltiempo.com/vida/educacion/universidades-del-pais-se-movilizan-para-apoyar-a-las-victimas-del-terremoto-ingenieros-psicologos-y-centros-de-acopio-3578192
Uniagraria,universidad,11001,Bogotá D.C.,Calle 170 # 54A-10,,4.7543395,-74.0534076,,,,,,jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas;sabanas;alimento_perro;alimento_gato,ropa_usada_buen_estado,"En alianza con la Cruz Roja. La fuente dice kits de higiene, insumos de hábitat y para mascotas: NO alimentos. Confirmar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",El Tiempo,https://www.eltiempo.com/vida/educacion/universidades-del-pais-se-movilizan-para-apoyar-a-las-victimas-del-terremoto-ingenieros-psicologos-y-centros-de-acopio-3578192
Universidad Nacional — Capilla Cristo Maestro,universidad,11001,Bogotá D.C.,"Carrera 45 # 26-85, Ciudad Universitaria",Teusaquillo,4.6286663,-74.0752959,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"La fuente da la sede (capilla Cristo Maestro) pero no la nomenclatura: la dirección es la de la Ciudad Universitaria. Preguntar por dónde se entra. · PIN APROXIMADO (ubicado por barrio, aproximado). Verificarlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",El Tiempo,https://www.eltiempo.com/vida/educacion/universidades-del-pais-se-movilizan-para-apoyar-a-las-victimas-del-terremoto-ingenieros-psicologos-y-centros-de-acopio-3578192
Corferias — acopio para mascotas,empresa,11001,Bogotá D.C.,Carrera 37 # 24-67,El arco de Corferias,4.6303246,-74.0924284,,,,"Del 13 al 17 de agosto, de 10:00 a.m. a 6:00 p.m.",,alimento_perro;alimento_gato;guacales;botiquin,,"SOLO MASCOTAS: concentrado, arena, guacales, correas, e insumos veterinarios (gasas, clorhexidina, suero). CIERRA EL 17 DE AGOSTO: si se publica, ponerle fecha_fin o revisarlo ese día. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Bogotá (IDPYBA),https://bogota.gov.co/mi-ciudad/ambiente/corferias-sera-centro-de-acopio-ayuda-animales-afectados-terremoto
Laika La 116,empresa,11001,Bogotá D.C.,Calle 116 # 18B-4,,4.6533817,-74.0836331,,,,,,alimento_perro;alimento_gato;guacales,,"SOLO MASCOTAS. Es una tienda: confirmar horario y hasta cuándo reciben. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",El Tiempo,https://www.eltiempo.com/cultura/gente/asi-puede-donar-comida-y-articulos-para-mascotas-afectadas-por-el-terremoto-en-colombia-3577609
Laika Chapinero,empresa,11001,Bogotá D.C.,Carrera 7 # 59-34,,4.6533817,-74.0836331,,,,,,alimento_perro;alimento_gato;guacales,,"SOLO MASCOTAS. Es una tienda: confirmar horario y hasta cuándo reciben. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",El Tiempo,https://www.eltiempo.com/cultura/gente/asi-puede-donar-comida-y-articulos-para-mascotas-afectadas-por-el-terremoto-en-colombia-3577609
Laika Modelia,empresa,11001,Bogotá D.C.,Avenida Calle 24 # 74A-57,,4.6533817,-74.0836331,,,,,,alimento_perro;alimento_gato;guacales,,"SOLO MASCOTAS. Es una tienda: confirmar horario y hasta cuándo reciben. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",El Tiempo,https://www.eltiempo.com/cultura/gente/asi-puede-donar-comida-y-articulos-para-mascotas-afectadas-por-el-terremoto-en-colombia-3577609
Laika La 94,empresa,11001,Bogotá D.C.,Calle 94 # 13-73,,4.700673,-74.0289732,,,,,,alimento_perro;alimento_gato;guacales,,SOLO MASCOTAS. Es una tienda: confirmar horario y hasta cuándo reciben. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.,El Tiempo,https://www.eltiempo.com/cultura/gente/asi-puede-donar-comida-y-articulos-para-mascotas-afectadas-por-el-terremoto-en-colombia-3577609
Centro Comercial Portal de la 80,empresa,11001,Bogotá D.C.,Centro Comercial Portal de la 80,,4.6533817,-74.0836331,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Centro Suba,empresa,11001,Bogotá D.C.,Centro Comercial Centro Suba,,4.7372653,-74.0857893,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Paseo Villa del Río,empresa,11001,Bogotá D.C.,Centro Comercial Paseo Villa del Río,,4.598013,-74.1527065,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial El Gran San,empresa,11001,Bogotá D.C.,Centro Comercial El Gran San,,4.5990606,-74.0792823,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Atlantis Plaza,empresa,11001,Bogotá D.C.,Centro Comercial Atlantis Plaza,,4.6661072,-74.0558166,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Avenida Chile,empresa,11001,Bogotá D.C.,Centro Comercial Avenida Chile,,4.6571969,-74.0577256,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Centro Mayor,empresa,11001,Bogotá D.C.,Centro Comercial Centro Mayor,,4.5917447,-74.1242764,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Plaza Imperial,empresa,11001,Bogotá D.C.,Centro Comercial Plaza Imperial,,4.6533817,-74.0836331,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Nuestro Bogotá,empresa,11001,Bogotá D.C.,Centro Comercial Nuestro Bogotá,,4.683501,-74.1162239,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Plaza de las Américas,empresa,11001,Bogotá D.C.,Centro Comercial Plaza de las Américas,,4.6191423,-74.1351911,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Titán Plaza,empresa,11001,Bogotá D.C.,Centro Comercial Titán Plaza,,4.6960188,-74.08654,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Ciudad Tunal,empresa,11001,Bogotá D.C.,Centro Comercial Ciudad Tunal,,4.5778996,-74.1299316,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
Centro Comercial Galerías,empresa,11001,Bogotá D.C.,Centro Comercial Galerías,,4.6420459,-74.073964,,,,,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;cobijas;sabanas;colchonetas;toldillos;tapabocas;botiquin;guantes;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;ropa_nueva,ropa_usada_buen_estado;comida_preparada,"DIRECCIÓN SIN CONFIRMAR: ACE Colombia publicó solo el nombre del centro comercial, no la nomenclatura. Conseguirla, y preguntar en qué parte del centro comercial está el punto. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Portafolio,https://www.portafolio.co/negocios/empresas/42-centros-comerciales-seran-puntos-de-acopio-para-ayudar-a-afectados-por-el-terremoto-en-colombia-500168
ACSC Medellín — centro de acopio de insumos médicos,ong,05001,Medellín,"Carrera 43A #1 Sur-100, Edificio Torre Sudameris, oficina 1004",,6.203025,-75.571614,,6046052298,,Consultar por teléfono antes de asistir,botiquin,botiquin;guantes;tapabocas;no_perecederos;comida_preparada,medicamentos_sellados,"Lo opera Asociación Colombiana de Sociedades Científicas (ACSC). · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · No cabe en nuestras categorías, preguntarlo al llamar: Líquidos endovenosos; Tubos endotraqueales; Máscaras laríngeas; Yelcos; Equipos de succión; Agujas; Productos de higiene; Plantas generadoras de energía; Insumos abiertos o usados.",Asociación Colombiana de Sociedades Científicas (ACSC) — comunicado a la opinión pública (vía Centros de Acopio Colombia),https://sociedadescientificas.com/solidaridad-con-victimas-del-terremoto-agosto-10/
Biblioteca Pública El Poblado,alcaldia,05001,Medellín,"Biblioteca Pública El Poblado, Medellín",,6.2103777,-75.5709171,,,,"9:00 a. m. – 6:00 p. m., de lunes a sábado",no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Lo opera Red de Bibliotecas Públicas de Medellín / Alcaldía de Medellín. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · PIN APROXIMADO según la fuente. Verificarlo al editar. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Medellín — Secretaría de Inclusión Social y Familia (boletín oficial) (vía Centros de Acopio Colombia),https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Centro de acopio Central Mayorista de Antioquia,empresa,05001,Medellín,Central Mayorista de Antioquia,,6.186815,-75.591423,,+573206915374,,8:00 a. m. – 5:00 p. m.,agua_embotellada;no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;no_perecederos;comida_preparada;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;guantes_trabajo;tapabocas,comida_preparada,"Lo opera Tigresas de la Patria — «Colombia un solo corazón». · Acopio Colombia lo dio por verificado el 2026-08-15 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · PIN APROXIMADO según la fuente. Verificarlo al editar. · No cabe en nuestras categorías, preguntarlo al llamar: Cascos de seguridad para rescate; Gafas de protección; Elementos de aseo; Productos vencidos.",Tigresas Moviéndose con Corazón — «Red Nacional de Puntos de Solidaridad» (historia destacada «📍Puntos» de la cuenta oficial de la campaña) (vía Centros de Acopio Colombia),https://www.instagram.com/tigresasmoviendoseconcorazon
Pan y pedazo,particular,05001,Medellín,Calle 41A # 70-44,,6.247549,-75.589368,,3154208460,,8am - 10pm hasta el domingo 16,,agua_embotellada;ropa_usada_buen_estado;botiquin;medicamentos_sellados;colchonetas;cobijas;alimento_perro;formula_infantil,,"Acopio Colombia lo dio por verificado el 2026-08-13 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · Correo: Gerencia@panypedazo.com · No cabe en nuestras categorías, preguntarlo al llamar: Alimentos; Aseo e higiene; Equipos de rescate.",Enviado por la comunidad (vía Centros de Acopio Colombia),https://www.instagram.com/p/Db7AcInDr1o/?igsh=bDd4bGhneWo4dGJv
Parque Biblioteca Belén,alcaldia,05001,Medellín,"Parque Biblioteca Belén, Medellín",,6.224016,-75.598125,,,,"9:00 a. m. – 6:00 p. m., de lunes a sábado",no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Lo opera Red de Bibliotecas Públicas de Medellín / Alcaldía de Medellín. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Medellín — Secretaría de Inclusión Social y Familia (boletín oficial) (vía Centros de Acopio Colombia),https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Parque Biblioteca Gabriel García Márquez,alcaldia,05001,Medellín,"Parque Biblioteca Gabriel García Márquez, Medellín",,6.304329,-75.577759,,,,"9:00 a. m. – 6:00 p. m., de lunes a sábado",no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Lo opera Red de Bibliotecas Públicas de Medellín / Alcaldía de Medellín. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Medellín — Secretaría de Inclusión Social y Familia (boletín oficial) (vía Centros de Acopio Colombia),https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Parque Biblioteca León de Greiff,alcaldia,05001,Medellín,"Parque Biblioteca León de Greiff, Medellín",,6.251453,-75.55387,,,,"9:00 a. m. – 6:00 p. m., de lunes a sábado",no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Lo opera Red de Bibliotecas Públicas de Medellín / Alcaldía de Medellín. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Medellín — Secretaría de Inclusión Social y Familia (boletín oficial) (vía Centros de Acopio Colombia),https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Parque Biblioteca San Javier,alcaldia,05001,Medellín,"Parque Biblioteca San Javier, Medellín",,6.254793,-75.613572,,,,"9:00 a. m. – 6:00 p. m., de lunes a sábado",no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Lo opera Red de Bibliotecas Públicas de Medellín / Alcaldía de Medellín. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Medellín — Secretaría de Inclusión Social y Familia (boletín oficial) (vía Centros de Acopio Colombia),https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Punto de Acopio La 80,particular,05001,Medellín,"Carrera 80 #49A-39, frente a Los Verdes de la 80",,6.244548,-75.600078,,+573226531804,,8:00 a. m. – 8:00 p. m.,no_perecederos;comida_preparada,no_perecederos;comida_preparada;panales_bebe;formula_infantil;cobijas;sabanas;colchonetas;velas_linternas,comida_preparada,"Lo opera Tigresas de la Patria — «Colombia un solo corazón». · Acopio Colombia lo dio por verificado el 2026-08-15 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · PIN APROXIMADO según la fuente. Verificarlo al editar. · No cabe en nuestras categorías, preguntarlo al llamar: Alimentos para mascotas; Artículos de aseo; Pañitos húmedos; Baterías; Botiquines; Productos vencidos.",Tigresas Moviéndose con Corazón — «Red Nacional de Puntos de Solidaridad» (historia destacada «📍Puntos» de la cuenta oficial de la campaña) (vía Centros de Acopio Colombia),https://www.instagram.com/tigresasmoviendoseconcorazon
Ragazzi Poblado,particular,05001,Medellín,Carrera 43b 10 38,,6.211149,-75.570928,,322559814,,8am a 8pm,,botiquin;medicamentos_sellados;colchonetas;cobijas;formula_infantil;alimento_perro,,"Lo opera Ragazzi. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · Correo: rgzfood.admon@gmail.com · WhatsApp: 322559814 · No cabe en nuestras categorías, preguntarlo al llamar: Aseo e higiene; Alimentos; Equipos de rescate.",Enviado por la comunidad (vía Centros de Acopio Colombia),https://ragazzitradicion.com
Universidad EAFIT — placa cubierta,alcaldia,05001,Medellín,"Carrera 49 #7 Sur-50, bloque de la placa cubierta",,6.200202,-75.578485,,,,"Lunes a viernes, 7:00 a. m. – 6:00 p. m.",agua_embotellada;no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Lo opera Universidad EAFIT, en alianza con la Alcaldía de Medellín. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Medellín — Secretaría de Inclusión Social y Familia (boletín oficial) (vía Centros de Acopio Colombia),https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
